Codes,Returns,KODEX's Returns at same time,S&P's Return
13,-0.32,-0.55,-1.32
13,0.32,0.29,0.26
13,0.88,-0.38,-0.48
13,-0.14,0.07,0.35
13,0.92,0.24,0.84
13,-0.59,-0.09,-0.22
13,-0.32,-0.48,0.09
13,0.32,0.15,0.07
13,-0.5,0.18,0.59
13,-0.09,0.06,0.5
13,1.2,-0.28,0.42
13,-0.27,0.31,0.53
13,-0.09,-0.06,0.43
13,-0.23,0,-0.14
13,-0.27,0.33,0.43
13,0.23,0.91,-0.07
13,0.32,0.2,0.41
13,0.41,0.04,-0.05
13,0.5,-0.76,-0.04
13,-0.18,-0.46,0.27
13,0.23,0.18,-0.02
13,-0.99,0.93,1.14
13,-1.23,-0.96,-0.72
13,-0.14,0.11,-0.09
13,0.93,0.6,0.11
13,0.09,0.18,-0.43
13,-1.01,-0.2,0.05
13,0,0.07,0.37
13,1.02,1.12,-0.09
13,-0.27,0.91,0.07
13,0.46,0.12,-0.09
13,0.96,0.73,0.75
13,0,0.44,-0.39
13,1.09,-0.12,-0.27
13,0.04,0.97,-0.12
13,-0.31,-0.33,-1.67
13,0.13,0.16,0.83
13,-0.09,-0.16,0.02
13,0.94,-0.63,-1.35
13,0,0.23,1.07
13,-0.18,0.33,0.58
13,-0.45,-0.09,-0.09
13,0.18,-0.19,-0.16
13,0.18,0.25,0.56
13,-0.54,-0.21,-0.45
13,-0.36,-0.18,0.09
13,-0.81,-0.39,-0.34
13,0,-0.18,0.18
13,-0.68,-0.58,0.29
13,-0.46,-0.41,-0.21
13,0.37,0.05,-0.36
13,1.14,0.94,-0.04
13,-0.86,-0.44,-0.04
13,0.18,0.21,-0.67
13,-0.41,-0.05,0.83
13,0.09,-0.44,-0.49
13,0.14,0.43,-0.02
13,0.46,0.83,0.96
13,0.32,0.53,0.7
13,0.36,1.01,0.11
13,0.09,0.6,0.44
13,-0.41,0.19,-0.37
13,-0.54,0.21,0.39
13,0.41,0.78,0.04
13,-0.09,1,-0.04
13,0.18,2.61,0.46
13,-0.45,-1.08,-0.6
13,0.55,1.25,0.39
13,0.09,-0.43,-0.48
13,0.32,0.23,0.48
13,0.77,0.13,0.35
13,-0.18,-0.05,-0.7
13,-0.49,-0.2,-0.97
13,-0.4,-0.2,0.16
13,0.86,0.8,0.87
13,-0.4,0.3,0.21
13,-0.31,0.1,0.02
13,0.81,1.17,0.85
13,-0.22,0.62,0.05
13,-0.13,-0.1,0.14
13,-0.18,-0.68,-0.19
13,0.4,0.02,-0.23
13,-0.31,-0.28,0.28
13,0.04,1.23,0.93
13,0.36,-0.15,0.1
13,-0.54,-0.6,-0.24
13,0.18,0.51,0.16
13,-0.04,0.75,-0.21
13,-0.36,-0.97,-0.24
13,-0.09,0.55,0.4
13,0.32,-0.02,0.29
13,0.05,-0.4,-0.24
13,-0.9,0.03,-0.07
13,0,0.54,0.07
13,-0.18,0.31,0.73
13,-0.68,-0.63,-0.55
13,0.32,0.66,-0.16
13,-0.05,0.24,0.16
13,0.32,0.55,-0.09
13,-0.09,0.03,-0.02
13,-0.55,-0.32,-0.52
13,0.32,0.69,0.87
13,-0.37,-0.3,-0.81
13,-0.32,0.22,0.23
13,-0.28,-0.62,-0.02
13,0.05,0.38,-0.19
13,-0.6,0.02,0.12
13,0.23,-0.4,-0.71
13,0.42,0.34,0.89
13,-0.14,0.56,-0.17
13,0.55,-0.02,-0.16
13,0.78,1.08,0.75
13,0.14,0.14,0.09
13,0.55,0.42,0.52
13,0.45,-0.03,-0.05
13,0.23,0.13,0.21
13,-0.58,0.52,0.43
13,0.68,0.42,-0.03
13,0.36,-0.03,-0.19
13,0.04,-0.5,0.05
13,-0.58,-0.23,0.46
13,0.76,0.33,0.17
13,-0.8,-1.95,-0.49
13,0.18,0,0.15
13,-0.04,0.89,0.17
13,-0.27,0.27,-0.14
13,-0.45,-1.78,0.05
13,0.36,0.53,0.03
13,-0.23,0.06,0.02
13,0.05,-0.16,0
13,-0.72,-1.26,-0.22
13,-0.59,-0.47,-0.09
13,-0.18,-1.83,-1.23
13,0.32,0.89,0.33
13,-0.05,0.61,0.71
13,0.27,0.57,0.05
13,-0.41,-0.1,-1.13
13,0.23,-0.11,-0.62
13,0.41,0.34,0.33
13,0.14,0.06,0.92
13,0.45,0.47,-0.36
13,-0.09,0.06,-0.16
13,0.63,-0.58,-0.09
13,-0.31,-0.26,-0.03
13,0.09,0.37,0.66
13,-0.41,-0.61,0.4
13,0.5,0,0.31
13,-0.95,-1.12,0.32
13,0.23,-0.1,-0.27
13,-0.36,-0.21,-0.46
13,0.5,1.25,0.1
13,0.32,0.07,0.03
13,-0.5,0.91,0.46
13,0.23,0.08,0.51
13,0.09,0.05,0.34
13,-0.41,0.39,0.02
13,0,0.56,-0.12
13,0.45,1.61,0.47
13,-0.32,-0.05,0.03
13,0.23,-0.06,-0.1
13,-0.45,0.08,0.07
13,-0.27,-0.64,-0.2
13,0.5,-0.09,-0.02
13,-0.5,-0.51,-0.08
13,-0.36,-0.21,0.07
13,-0.78,0.11,0.46
13,0.37,0.78,0.07
13,0.87,1.81,1.51
13,-0.14,1.05,0.1
13,0.23,0.64,0.08
13,0.41,-0.12,-0.03
13,0.09,0.09,0.02
13,-0.36,0.21,0.28
13,0.14,-0.06,-0.02
13,-0.18,-0.4,-0.08
13,0.09,0.53,0.31
13,0.14,0.3,0.46
13,0.18,-0.18,-0.52
13,0.05,0.08,0.12
13,0.23,-0.68,-0.21
13,-0.45,0.69,0.02
13,0.45,0.3,0.39
13,0.41,1,0
13,0.54,1.65,0.31
13,0.04,-0.35,-0.44
13,0,0.22,0.31
13,-0.09,-0.4,0.07
13,0.27,-0.1,0.77
13,-0.27,0.3,-0.39
13,-0.09,-0.28,0.18
13,-0.04,-0.27,-0.21
13,-0.31,-0.52,-0.24
13,0.22,-0.07,-0.11
13,0.45,-0.61,-0.08
13,1.16,0.65,0
13,0.13,-0.03,0.26
13,-0.22,-0.43,-0.34
13,0.44,0.23,0.46
13,0.57,0.61,0.65
13,0.39,-0.18,-0.28
13,0.04,0.21,-0.02
13,-0.26,-1.7,0.29
13,0.26,0.27,-0.16
13,0.74,-0.05,1.18
13,-0.95,-1.63,-0.05
13,0.17,-0.03,0.71
13,-0.26,1.06,0.64
13,0.26,0.27,-0.6
13,-0.7,-1.43,-0.68
13,0.09,-0.32,0.4
13,-0.09,0.31,0.1
13,0.09,0.12,0.61
13,0,-0.34,0.33
13,0.18,0.79,-0.08
13,0.22,0.11,0.16
13,-0.04,-0.17,-0.39
13,-0.04,0.12,1.11
13,0.35,0.03,0.22
13,0.39,-0.28,-0.14
13,-0.04,-1.95,-0.31
13,0.17,0.48,0.31
13,0.35,-0.4,-0.16
13,0.22,1.17,0.06
13,0.34,1.25,-0.05
13,0.73,0.44,-0.33
13,-0.3,0.43,0.71
13,0.3,-0.79,0.66
13,-0.13,1.36,0.45
13,-0.38,0.68,0.65
13,0,-0.4,0.05
13,-0.39,-0.64,0.2
13,-0.09,-0.51,0.09
13,0.69,0.18,0.58
13,0.21,0.23,0.7
13,-0.04,0.79,0.29
13,-0.51,-0.24,-0.47
13,-0.09,0.08,0.68
13,0.3,0.08,-0.3
13,-0.34,-1.02,0.51
13,-0.09,1.35,1.14
13,0.17,0.16,-0.04
13,0.9,0.78,0.03
13,-0.55,0.4,0.16
13,-0.09,0.68,0.96
13,-0.73,-1.25,-1.12
13,0.47,0.07,-0.46
13,-0.34,0.03,0.25
13,-0.82,-1.93,-0.55
13,-0.74,-1.06,-2.47
13,-0.09,-1.42,-6.04
13,0.22,-2.53,3.21
13,-0.04,0.84,0.14
13,-0.39,-2.65,-2.57
13,0.66,1.12,1.2
13,0.04,0.77,0.48
13,0.7,1.3,0.76
13,0.78,0.52,2.88
13,-0.52,-1.16,-0.63
13,-0.26,0.52,-0.57
13,-0.65,-0.66,-0.79
13,0.44,1.57,1.27
13,0.48,0.17,0.99
13,0.09,-0.31,0.89
13,-1.08,-1.14,-1.25
13,0.26,-1.4,-2.38
13,-0.13,-1.31,-0.14
13,0.57,2.01,1.78
13,0.65,0.13,-1.21
13,0.09,1.02,1.33
13,-0.13,1.15,0.56
13,0.47,0.89,2.1
13,-0.21,0.46,-0.5
13,0.17,-0.08,-0.71
13,-0.09,0.35,-0.4
13,-0.04,-0.18,-0.14
13,-0.47,-0.72,-0.28
13,0.22,0.48,-0.74
13,-0.21,0.02,-0.11
13,-0.04,0.38,-0.08
13,-0.86,-3.33,-3.57
13,0.17,0.87,-0.19
13,0.91,0.42,1.97
13,-0.04,-1.23,-2.11
13,0.3,0.82,-0.19
13,0.26,0.25,1.26
13,0.56,-0.23,-0.27
13,0.3,-0.2,-2.04
13,-0.51,-1.54,0.88
13,0,1.39,1.93
13,-0.85,-0.49,-0.69
13,0.17,0.7,-0.45
13,0.04,0.09,1.13
13,0.04,-0.31,-0.59
13,-0.34,-0.02,0.21
13,-0.04,0.66,0.75
13,-0.39,0.08,0.11
13,0.65,-0.14,1.06
13,-0.13,1.11,0.53
13,0.69,0.56,0.02
13,-0.56,-0.66,-0.66
13,-0.17,-0.06,-0.6
13,-0.73,-0.56,-0.13
13,-0.39,-0.64,-1.54
13,-0.04,1.26,0.42
13,0.44,0.91,1.07
13,0.82,0.65,0.24
13,-0.82,-0.71,-0.9
13,-0.04,-0.34,-0.89
13,-0.09,-0.8,-0.03
13,0.17,-0.46,1.5
13,-0.48,-0.33,0.14
13,0.7,0.68,1.12
13,0.35,0.62,0.5
13,0.22,-0.2,0.92
13,-0.56,-0.91,-0.65
13,-0.43,0.32,-0.47
13,-0.35,-0.36,0.41
13,0.31,0.32,0.03
13,-0.61,0.16,0.25
13,0.44,0.68,-0.2
13,0.04,-0.31,0.17
13,0.17,0.16,0.26
13,0.39,0.42,-0.15
13,-0.26,-0.92,-0.51
13,-0.39,-2.13,-0.59
13,0.35,0.4,0.78
13,0.09,0.61,-0.31
13,0.3,0.53,1.01
13,0.17,0.22,0.2
13,0.17,0.87,1.19
13,-0.69,-0.97,-0.46
13,0.13,0.87,0.54
13,-0.22,-0.13,0.23
13,-0.52,-1.83,-0.46
13,-1.4,-0.5,0.37
13,-0.66,-1.19,-0.46
13,-0.45,-1.29,-0.88
13,0.36,0.71,0.91
13,-0.58,-0.85,0.15
13,0.31,0.76,-0.64
13,-0.98,-0.05,-0.46
13,0.36,-0.12,-0.72
13,-0.4,-0.36,-0.19
13,-0.45,-0.89,-0.45
13,0.82,0.22,0.64
13,-0.5,-2.23,-0.73
13,-0.18,0.14,0.83
13,0.63,-0.29,-0.46
13,-0.5,-0.24,-0.02
13,0.23,0.72,0.98
13,0.63,0.75,1.1
13,-0.45,0.13,0.59
13,-0.59,-0.57,-0.53
13,-0.41,0.3,0.37
13,0.32,0.99,0.79
13,-0.45,-0.3,-0.05
13,0.36,-0.12,-0.39
13,-0.73,-0.23,0.68
13,-0.05,-0.27,0.02
13,-0.14,0.49,-0.39
13,0.37,-0.8,-0.08
13,-0.46,0.3,0.66
13,0.87,-0.19,-0.05
13,0.32,0.68,0.69
13,0.5,0.3,0.28
13,-0.32,-0.23,-1.38
13,0.14,0.13,0.09
13,-0.23,0.35,0.5
13,-0.45,-1.79,-0.57
13,-0.14,0.78,0.89
13,0.32,-0.15,0.45
13,0.05,0.68,0.42
13,0.36,0.02,0.16
13,0.23,-0.05,0
13,-1.13,-1.09,-0.53
13,-0.41,-1.33,-0.45
13,0.27,0.45,0.21
13,0.14,-0.98,-0.21
13,0.46,0.03,0.54
13,0.09,0.09,0.31
13,0.41,1.09,0.19
13,-0.14,0.36,-0.27
13,-0.05,0.41,0.36
13,0.18,0.39,0
13,0.36,0.51,0.75
13,0.32,0.07,0.54
13,0.18,0.29,0.1
13,-0.09,0.05,0.35
13,-0.36,0.4,-0.35
13,-0.14,-0.58,0.06
13,0.18,0.44,0.2
13,-0.54,-1.29,-0.6
13,-0.45,-0.15,-0.39
13,-0.09,-0.56,-0.03
13,-0.36,0.22,0
13,0.37,-0.32,0.18
13,-0.41,-0.1,0.23
13,0.64,0.14,-0.19
13,0.41,1.59,0.73
13,-0.95,-0.79,-0.26
13,0.46,0.44,-0.34
13,0.14,0.08,0.58
13,0.23,0.94,0.03
13,0.27,0.4,0.87
13,0.18,0.76,-0.99
13,0.5,-0.63,0.16
13,-0.36,-0.02,0.7
13,-0.68,-1.21,-0.35
13,-0.91,-1.55,-0.36
13,-0.05,-0.15,-0.04
13,-0.23,-0.5,-0.64
13,0,-0.65,-0.31
13,-0.96,-4.13,-4.31
13,0.97,0.97,0.6
13,-0.14,-0.55,-0.91
13,0.55,-0.27,0.14
13,0,1.3,2.24
13,-0.5,-0.89,-0.66
13,0.18,0.39,-0.57
13,0.18,0.2,-0.35
13,-0.64,-2.32,-1.76
13,0.55,-0.51,0.44
13,-0.69,-1.6,-2.27
13,-0.41,-1.59,-0.05
13,0.46,-0.81,-0.41
13,-0.28,0.69,-0.22
13,0.14,0.46,1.42
13,0.14,-0.42,0.55
13,1.34,3.79,1.86
13,-0.14,-1.1,-1.52
13,0,0.7,0.78
13,0,-0.52,0.76
13,0.5,0.85,1.81
13,-0.86,-0.61,-0.23
13,-0.5,0.26,-0.47
13,-0.09,-0.75,-1.85
13,0.18,-0.26,-0.48
13,0.23,1,-0.75
13,-0.09,-0.07,0.64
13,-0.09,0.35,0.22
13,0.46,-0.99,-1.51
13,-0.59,-0.48,-1.45
13,0.23,-0.11,0.14
13,0,-0.63,-0.61
13,0.18,1.35,0.26
13,-0.05,0.78,0.72
13,0.09,0.61,1.03
13,0.64,0.18,1.53
13,0,-0.93,0.31
13,0.64,1.75,2.37
13,0.5,-1.12,-1.25
13,-0.67,-0.6,-2.4
13,-0.45,-1.49,-1.41
13,0.05,0.34,0.7
13,-0.5,-0.93,-2.45
13,-0.36,-0.24,0.58
13,0,1.3,0.97
13,0.6,0.52,0.16
13,-0.73,-1.59,-1.43
13,-0.09,0.28,-0.53
13,0.23,-0.36,-2.22
13,0.27,0.66,-0.13
13,-0.37,-0.88,-1.01
13,0.5,-0.09,-1.81
13,0,0.04,-2.19
13,-0.14,-1.3,-3.55
13,0.41,1.24,5.04
13,0.45,0.42,1.23
13,-0.36,-1.17,-0.24
13,-0.91,-0.97,-0.8
13,0.46,0.77,0.1
13,0.46,1.43,2.87
13,-0.45,-0.66,0.65
13,0.14,2.06,1.05
13,0.23,-0.04,-0.46
13,0.23,0.61,0.88
13,-0.45,-0.87,-0.77
13,0.23,2.01,1.04
13,-0.23,0.44,0.54
13,0,0.22,-0.29
13,0.09,0.76,1.45
13,-0.55,0.05,0.87
13,-0.32,-0.5,-0.57
13,0.32,0.58,-0.54
13,-0.27,0.83,-0.02
13,0.87,1.82,0.52
13,0.27,-0.05,0.14
13,0.05,0.47,-0.56
13,0.09,1.22,0.06
13,0.18,-0.1,1.64
13,-0.45,-0.1,0.71
13,-0.41,0,0.8
13,-0.05,-1.41,-1.28
13,-0.05,0.17,0.57
13,-0.14,0.54,0.69
13,0.27,0.5,1.23
13,-0.27,0.97,0.03
13,-0.23,-1.32,-0.86
13,0.14,0.73,1.63
13,-0.14,-0.46,-0.05
13,0.37,1.16,0.09
13,-0.09,0,0.47
13,0,0.05,-0.62
13,0.37,0.21,0.9
13,0.18,-0.38,-0.52
13,0.09,0.33,0.12
13,-0.59,-1.69,-0.11
13,-0.05,-0.49,1.1
13,0,-0.7,-0.77
13,-0.32,-0.28,-0.33
13,0,-0.3,-0.7
13,-0.69,-1.36,-0.94
13,0.18,0.07,0.33
13,0.46,1.02,1.36
13,-0.23,-0.73,0.11
13,-0.32,0.27,0.84
13,-0.14,1.16,0.06
13,0.46,0.09,0.56
13,0.09,-0.11,0.18
13,0.09,0.12,-0.03
13,0.09,0.69,-0.37
13,-0.14,0.23,1.07
13,-0.41,-1.93,-2.17
13,0.09,0.07,0.53
13,-0.14,-0.02,0.74
13,-0.18,-0.55,-1.01
13,0.09,0.59,0.83
13,0.18,1.33,1.04
13,-0.18,0.39,0.45
13,0.18,1.47,0.5
13,-0.23,0.1,-0.25
13,0.05,0.19,0.46
13,-0.79,-0.24,0.16
13,0.19,0.17,0.1
13,0.37,0.51,-0.25
13,-0.05,-0.22,0.26
13,-0.05,0.24,0
13,0.6,0.41,0.57
13,-0.28,0.39,0.12
13,0.05,-0.07,0.01
13,-0.14,-1.59,-0.74
13,0,0.02,0.68
13,-0.37,0.02,-0.32
13,0,0.17,0.32
13,-0.74,-1.08,0.74
13,-0.94,-0.16,-0.03
13,-0.14,-0.59,-0.33
13,0.33,2.01,0.7
13,-0.89,-0.63,-0.12
13,0.19,0.44,-0.43
13,-0.33,-0.89,-0.16
13,0.1,-0.79,0.25
13,0,-0.46,-1.3
13,-0.9,-2.93,-0.65
13,0.24,0.18,-0.09
13,-0.96,-1.17,-0.41
13,-0.14,-0.19,-1.35
13,0.05,0.47,1.04
13,-0.19,-1.41,-0.06
13,-0.39,-0.66,0.73
13,0.1,0.26,0.04
13,-0.05,0.49,-0.49
13,0,0.23,0.27
13,0.44,-0.13,-0.7
13,0.05,-0.73,-0.43
13,0.34,0.08,0.13
13,-0.24,0.15,0.07
13,-0.58,-1.36,-1.68
13,0.34,0.92,-0.09
13,-0.05,-0.17,-0.67
13,0.73,1.65,-0.95
13,-0.05,-0.19,0.37
13,0.24,0.11,2.1
13,-0.14,0.04,1.5
13,-0.29,1.46,1.21
13,0.34,0.57,0.35
13,-0.19,-0.35,-0.62
13,0.05,-0.83,-0.04
13,-0.24,-0.02,0.58
13,-0.1,0.06,0.09
13,0.1,0.5,-0.28
13,0.77,1.25,1.13
13,1.25,0.35,0.68
13,-0.14,-0.27,0.23
13,0.57,0.16,0.24
13,-0.14,-0.15,-0.5
13,0.09,0.11,-0.78
13,-0.09,1.22,0.23
13,0.24,-0.25,0.12
13,-0.42,0.02,1.57
13,-0.57,-0.56,-0.26
13,-0.38,-1.28,0.23
13,0.05,0.84,0.91
13,-0.14,-0.15,0.06
13,-0.81,-2.09,-0.72
13,0.14,-0.2,-0.44
13,-0.05,0.37,0.24
13,0.67,1.22,0.8
13,-0.53,0.22,0.33
13,-0.14,-0.05,0.23
13,0.29,0.44,0.1
13,-0.34,-0.89,-0.41
13,0.24,-0.22,-0.96
13,0.48,1.4,0.91
13,-0.48,-0.04,-0.89
13,-0.05,0.49,0.41
13,-0.14,-0.96,0.45
13,-0.05,-0.18,0.62
13,-0.43,-0.22,-0.35
13,0.24,-1.34,0.25
13,0.1,0.26,0.11
13,0,-1,-0.27
13,-0.53,-0.11,-1.27
13,-0.78,-1.13,-0.97
13,-1.46,-2.16,-1.63
13,0,-1.4,-2.11
13,0.2,-0.61,1.06
13,0,0.44,0.96
13,0.2,0.69,1.06
13,-0.49,0.16,-0.1
13,-0.5,-1.02,-1.69
13,0.8,0.71,1.95
13,0.1,-0.33,-2.22
13,0,0.63,1.56
13,0.25,0.98,0.55
13,0.44,0.19,-0.71
13,-0.39,-0.79,0.56
13,-0.3,-0.1,0.35
13,-0.59,-1.46,-3.13
13,0.4,0.32,1.11
13,0,0.97,-0.04
13,-0.25,-0.55,0.27
13,0.4,1.65,1.31
13,0,0.17,-0.25
13,-0.35,-0.39,-0.15
13,0.5,1.49,0.7
13,0.79,0.88,1.06
13,0.24,0.45,0.56
13,0.34,0.81,0.36
13,0.05,0.43,-0.38
13,0.1,0.74,0.24
13,0.49,0.31,0.39
13,-0.44,-0.04,0.03
13,-0.05,0.55,0.17
13,-0.29,0.66,-0.06
13,0.34,0.55,0.28
13,-0.39,0.13,-0.24
13,-0.1,0.6,0.09
13,-0.24,-1.44,-1.15
13,0,0.18,0.33
13,-0.1,-1.05,0.11
13,0.29,0.85,-0.24
13,-0.34,0.24,0.53
13,-0.44,-2.13,-1.72
13,0.74,-0.41,-1.09
13,0,0.17,1.01
13,0.29,1.47,0.28
13,-0.24,-0.72,-1
13,0.59,0.7,0.98
13,0.34,1.03,0.95
13,0,0.13,0.14
13,-0.24,0.56,0.5
13,0.1,-0.32,-0.24
13,0.39,-1,0.26
13,0.68,0.57,0.01
13,0.1,1.33,0.43
13,-0.05,-0.61,-0.58
13,0.05,0.27,0.56
13,0,0.09,0.01
13,0.19,0.38,0.62
13,0.38,-0.22,0.39
13,-0.19,-0.76,-0.18
13,0.43,0.38,0.48
13,-0.33,0.76,-0.13
13,0.48,1.44,0.87
13,0.09,0.67,0.37
13,0.24,0.05,-0.32
13,-0.38,-0.12,-0.06
13,0.38,-0.33,0.15
13,-0.8,-0.78,0.1
13,0.24,0.89,0.39
13,-0.33,-0.81,-0.22
13,-0.14,0.8,0.32
13,0.24,1.41,0.43
13,0.1,-0.1,0.41
13,-0.33,-0.43,0.1
13,-0.1,-1.29,-0.26
13,-0.67,-1.47,-0.34
13,-0.1,0.49,0.14
13,0.24,1.11,0.41
13,0,0.02,0.46
13,-0.1,0.11,0.38
13,-0.39,-0.44,-0.05
13,0.05,-1.72,-0.01
13,-0.14,0.32,0.35
13,-0.34,-0.5,-1.11
13,-0.68,-0.67,-0.78
13,0.39,-0.24,0.51
13,0.05,1.17,0.48
13,0,0.45,0.5
13,-0.15,0.5,-0.08
13,-0.29,0.39,-0.12
13,0.68,1.82,0.42
13,1.26,1.56,1.04
13,-0.05,-0.03,0.03
13,0.29,1.38,0.51
13,0.05,-0.02,-0.31
13,0.19,0.1,0.21
13,0.38,0.22,0.31
13,-0.19,-0.02,0.54
13,0.05,-0.64,0.05
13,-0.05,0.41,0.09
13,0.24,1.46,0.58
13,0.29,-0.35,-0.18
13,-0.14,-1.06,-0.08
13,-0.85,-0.02,-0.28
13,-0.29,-0.76,-0.29
13,0.48,1.01,0.77
13,-0.43,-0.64,-0.59
13,1.01,1.67,1.18
13,-0.24,0.82,0.57
13,0.38,1.03,-0.32
13,0.19,0.48,0.46
13,-0.28,-0.59,-0.23
13,-0.24,1.02,0.52
13,0.19,0.23,0.61
13,0.09,0.75,0.21
13,-0.76,-1.11,-0.4
13,0.19,1.32,0.66
13,-0.33,-1.31,-0.64
13,-0.67,-3.04,-1.62
13,-0.1,0.34,0.81
13,-0.68,-1.88,-0.97
13,-0.58,-1.06,1.07
13,-0.24,0.1,-1.39
13,0.59,1.71,0.82
13,-0.29,0.49,0.74
13,0.93,2.98,1.84
13,-0.53,-0.84,-0.24
13,-0.05,-0.53,-0.51
13,0.44,0.97,0.99
13,0.19,0.83,0.09
13,-0.24,-0.25,-0.05
13,-0.1,0.61,0.43
13,-0.05,-0.08,0.28
13,-0.49,-1.58,-0.58
13,0,0.18,0.25
13,-0.73,-0.51,0.25
13,-0.93,-1.43,-1
13,-0.89,-3.77,-1.76
13,0.75,1.11,-1.05
13,-0.6,-1.46,-3.57
13,0.1,-1.04,-2.36
13,0.2,-3.22,-5.37
13,1.74,0.96,2.1
13,-0.15,0.46,2.86
13,0.59,2.27,-0.48
13,0.59,0.89,1.94
13,-0.97,-2,-3.46
13,-1.03,-4.21,-5.89
13,0.94,0.56,0.77
13,-0.05,-2.98,-1.67
13,-1.08,-3.36,-5.88
13,-0.35,-2.58,-4.2
13,-1.14,-3.63,0.78
13,-1.31,-2.24,-1.18
13,-0.31,-5.5,-4.64
13,-3.27,-7.33,-1.45
13,3.33,7.68,2.56
13,-1.84,-5.87,-8.62
13,0.99,9.29,5.33
13,2.01,5.73,4.36
13,-0.46,-1.94,0.42
13,1.73,2.41,6.28
13,-1.1,-0.59,-2.34
13,0.4,1.77,3.3
13,-0.96,-4.69,-5.35
13,0.1,3.07,0.21
13,-0.05,-0.25,-0.16
13,-0.05,3.98,4.01
13,0.61,1.57,3.66
13,0.05,-1.46,-1.83
13,0.1,1.59,4.21
13,0.96,0.84,1.97
13,-0.75,-1.71,-1.69
13,0.05,1.74,1.66
13,-0.9,0,-0.23
13,0.86,3.04,2.82
13,-0.15,-1.2,-0.27
13,-0.81,-1.11,-1.89
13,-0.86,0.87,-1.58
13,0.82,0.98,1.34
13,-1.32,-1.49,-1.09
13,1.6,1.99,3.01
13,0.1,0.61,0.42
13,0.46,0.66,0.92
13,-1.01,-3.04,-3.15
13,0.66,1.86,2.72
13,-0.2,-0.24,-0.63
13,0.3,0.86,1.99
13,0.05,-0.72,0.72
13,-0.51,-0.71,-1.14
13,0,1.15,-1.36
13,-0.61,-1.06,-2.18
13,0.2,0.24,1.7
13,-0.25,0.65,1.28
13,0.72,2.58,2.43
13,-0.41,0.23,-0.87
14,0,0.02,0.43
14,0,0.21,0.06
14,-0.01,-0.7,-0.11
14,0.02,0.43,-0.21
14,-0.01,0.92,0.17
14,0.01,0.22,0.62
14,0,-0.08,0.75
14,-0.01,-0.08,-0.25
14,0.01,0.26,0.26
14,0,0.55,0.36
14,0,0.06,0.59
14,0,-0.12,0.11
14,0,0.5,0.38
14,0,-0.08,-0.19
14,0.03,-0.26,-0.71
14,-0.01,-0.18,0.84
14,0,0.16,-0.42
14,0.01,0.52,-0.23
14,0.01,0.44,1.07
14,0.03,-0.42,0.08
14,0,-1.42,-0.52
14,-0.01,0.18,1.11
14,0.02,-0.83,-0.68
14,-0.01,0.51,-0.42
14,0.02,0.06,0.8
14,0.01,-0.2,-0.79
14,0.01,0.08,-0.33
14,-0.01,0.79,0.13
14,-0.01,2.04,1.7
14,0,-0.08,0.1
14,0.03,-0.34,-0.62
14,0,0.14,1.14
14,0,-0.34,0.04
14,0,0.78,0.76
14,0.01,-0.38,-0.98
14,0,-0.12,0.14
14,0.01,0.3,-0.18
14,-0.02,0,-0.02
14,0.01,-1.03,-0.23
14,0.03,-0.33,-0.39
14,0.01,-0.76,-0.41
14,0.03,0.31,0.6
14,0,-0.51,-0.7
14,0.03,-0.17,0.04
14,0,0.39,0.25
14,-0.05,-0.1,0.7
14,0.03,-0.23,-0.51
14,0,-0.79,-0.68
14,0,0.15,-0.1
14,0.01,0.06,0.88
14,0.01,-0.56,-1.07
14,0.02,-0.27,-0.25
14,0,0,0.54
14,0.01,0.27,0.02
14,0.02,-0.71,-0.27
14,-0.01,1.41,1.88
14,-0.03,-0.19,0.16
14,0.01,0.52,0.37
14,0.01,-0.23,0.39
14,0,0.81,0.02
14,0.01,0.06,-0.32
14,0.02,0.19,0.06
14,0,0.16,0.49
14,0.01,1.33,0.26
14,0.01,1.01,-0.06
14,0.06,-0.04,0.14
14,0,-0.4,-0.04
14,0.02,-2.07,-1.07
14,0.01,-0.33,-0.49
14,0,-0.04,-0.35
14,0.03,-0.76,-0.27
14,0,0.17,0.7
14,0,1.39,0.53
14,-0.01,0,-0.12
14,0,0.57,-0.02
14,0,0.06,0.37
14,0.02,-3.21,-4.27
14,0.03,0.27,0.83
14,0,0.25,-0.36
14,0,1.19,1.23
14,0.01,0.72,1.36
14,0.01,0.82,1.3
14,0,0.35,0.57
14,0.01,-0.12,-0.38
14,0,-2.01,-0.81
14,0.02,1.14,0.9
14,0,-0.51,-0.37
14,0,1.48,2.02
14,0.01,0,-0.02
14,0,0.67,0.52
14,0.01,0.18,0.26
14,0,0.5,0.28
14,0,0.18,0.2
14,0,-0.14,-0.04
14,0,-0.18,0.04
14,0,0.1,0.53
14,0,-0.06,-0.51
14,0.01,0.06,0.41
14,0,0.88,-0.04
14,0.01,-0.06,0.14
14,0,-0.22,-0.12
14,0.01,-0.08,-0.1
14,0,0.82,0.57
14,0,-0.77,-0.49
14,0,-1.27,-0.77
14,0.01,0.22,0.36
14,0,1.09,0.22
14,0,0.76,0.53
14,0,0.77,-0.1
14,0.01,-0.33,0.12
14,0.01,0.12,-0.04
14,0,0.35,0.2
14,0,-0.06,0.23
14,0,-0.08,-0.1
14,0.01,0.73,-0.04
14,0,0.23,0
14,0.01,-0.58,-0.06
14,0,0.53,0.08
14,0,-0.47,0.2
14,0,0.18,-0.39
